_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo
ObjectId("5d3257e36b361d2ed051d0cb"),299,5,1091918006513557504,Joy,0.7,2,38,0,0.02,0.027,26
ObjectId("5d3257e36b361d2ed051d0cc"),299,4,1091917936544100352,Fear,0.7,2,48,0,0.02,0.034,21
ObjectId("5d3257e36b361d2ed051d0cd"),299,3,1091917282761195520,Fear,0.7,3,63,1,0.03,0.045,16
ObjectId("5d3257e36b361d2ed051d0ce"),299,2,1091917089848336384,Joy,0.7,1,41,0,0.01,0.029,11
ObjectId("5d3257e36b361d2ed051d0cf"),299,1,1091916745449881600,Fear,0.7,1,44,0,0.01,0.031,6
ObjectId("5d3257e36b361d2ed051d0d0"),299,0,1091916558388088837,Joy,0.7,65,701,0,0.657,0.5,1
ObjectId("5d3257e36b361d2ed051d0d1"),347,25,1100257078868758528,Joy,1.1,1043,9386,0,0.037,0.046,100
ObjectId("5d3257e36b361d2ed051d0d2"),347,24,1100254094562799620,Surprise,1.1,520,6570,0,0.018,0.032,96
ObjectId("5d3257e36b361d2ed051d0d3"),347,23,1100254093983928320,Surprise,1.1,508,5550,0,0.018,0.027,92
ObjectId("5d3257e36b361d2ed051d0d4"),347,22,1100254093375725569,Joy,1.1,638,6423,0,0.022,0.032,88
ObjectId("5d3257e36b361d2ed051d0d5"),347,21,1100254092834725889,Fear,1.1,345,5132,0,0.012,0.025,84
ObjectId("5d3257e36b361d2ed051d0d6"),347,20,1100254092268470273,Anger,1.1,476,5503,0,0.017,0.027,80
ObjectId("5d3257e36b361d2ed051d0d7"),347,19,1100254091786108928,Fear,1.1,779,7421,0,0.027,0.037,76
ObjectId("5d3257e36b361d2ed051d0d8"),347,18,1100254091123527680,Joy,1.1,344,4602,0,0.012,0.023,72
ObjectId("5d3257e36b361d2ed051d0d9"),347,17,1100254090402050048,Fear,1.1,371,4850,0,0.013,0.024,68
ObjectId("5d3257e36b361d2ed051d0da"),347,16,1100254089923809280,Sadness,1.1,669,6233,0,0.023,0.031,64
ObjectId("5d3257e36b361d2ed051d0db"),347,15,1100254089152249857,Fear,1.1,603,6042,0,0.021,0.03,60
ObjectId("5d3257e36b361d2ed051d0dc"),347,14,1100254088393097216,Joy,1.1,558,6407,0,0.02,0.032,56
ObjectId("5d3257e36b361d2ed051d0dd"),347,13,1100254087629717505,Joy,1.1,387,4891,0,0.014,0.024,52
ObjectId("5d3257e36b361d2ed051d0de"),347,12,1100254086883131392,Joy,1.1,443,5457,0,0.016,0.027,49
ObjectId("5d3257e36b361d2ed051d0df"),347,11,1100254086249701377,Joy,1.1,492,5360,0,0.017,0.026,45
ObjectId("5d3257e36b361d2ed051d0e0"),347,10,1100254085582909440,Fear,1.1,537,6548,0,0.019,0.032,41
ObjectId("5d3257e36b361d2ed051d0e1"),347,9,1100254084899033089,Joy,1.1,665,7091,0,0.023,0.035,37
ObjectId("5d3257e36b361d2ed051d0e2"),347,8,1100254084399915008,Fear,1.1,2080,11736,0,0.073,0.058,33
ObjectId("5d3257e36b361d2ed051d0e3"),347,7,1100254083850498049,Fear,1.1,1120,8006,0,0.039,0.04,29
ObjectId("5d3257e36b361d2ed051d0e4"),347,6,1100254083322015745,Fear,1.1,1235,7967,0,0.043,0.039,25
ObjectId("5d3257e36b361d2ed051d0e5"),347,5,1100254082701307904,Joy,1.1,1349,10934,0,0.047,0.054,21
ObjectId("5d3257e36b361d2ed051d0e6"),347,4,1100254082097266688,Joy,1.1,797,6534,0,0.028,0.032,17
ObjectId("5d3257e36b361d2ed051d0e7"),347,3,1100254081338068992,Fear,1.1,462,5152,0,0.016,0.025,13
ObjectId("5d3257e36b361d2ed051d0e8"),347,2,1100254080616853505,Fear,1.1,906,7298,0,0.032,0.036,9
ObjectId("5d3257e36b361d2ed051d0e9"),347,1,1100254079740190720,Joy,1.1,977,7297,0,0.034,0.036,5
ObjectId("5d3257e36b361d2ed051d0ea"),347,0,1100254079089930240,Joy,1.1,10261,33890,0,0.359,0.168,1
ObjectId("5d3257e36b361d2ed051d0eb"),51,5,1097966637398020096,Joy,1,665,3128,0,0.104,0.129,100
ObjectId("5d3257e36b361d2ed051d0ec"),51,4,1097965757063806976,Joy,1,642,2903,0,0.1,0.119,80
ObjectId("5d3257e36b361d2ed051d0ed"),51,3,1097965114727251968,Joy,1,544,2607,0,0.085,0.107,60
ObjectId("5d3257e36b361d2ed051d0ee"),51,2,1097964824129085440,Fear,1,558,2665,0,0.087,0.11,41
ObjectId("5d3257e36b361d2ed051d0ef"),51,1,1097964598450364417,Sadness,1,629,2868,0,0.098,0.118,21
ObjectId("5d3257e36b361d2ed051d0f0"),51,0,1097964312788905987,Disgust,1,3351,10135,0,0.524,0.417,1
ObjectId("5d3257e36b361d2ed051d0f1"),386,38,1132328510339584011,Fear,0.9,120,359,0,0.043,0.05,100
ObjectId("5d3257e36b361d2ed051d0f2"),386,37,1132328476948803587,Joy,0.9,45,137,0,0.016,0.019,97
ObjectId("5d3257e36b361d2ed051d0f3"),386,36,1132328431750995968,Fear,0.9,61,160,0,0.022,0.022,95
ObjectId("5d3257e36b361d2ed051d0f4"),386,35,1132328389430435840,Joy,0.9,54,138,0,0.019,0.019,92
ObjectId("5d3257e36b361d2ed051d0f5"),386,34,1132328351987843072,Fear,0.9,62,140,1,0.022,0.02,90
ObjectId("5d3257e36b361d2ed051d0f6"),386,33,1132328314088120321,Fear,0.9,64,150,0,0.023,0.021,87
ObjectId("5d3257e36b361d2ed051d0f7"),386,32,1132328276356210688,Joy,0.9,36,120,0,0.013,0.017,84
ObjectId("5d3257e36b361d2ed051d0f8"),386,31,1132328237802119168,Joy,0.9,32,123,0,0.011,0.017,82
ObjectId("5d3257e36b361d2ed051d0f9"),386,30,1132328158701789184,Joy,0.9,32,128,0,0.011,0.018,79
ObjectId("5d3257e36b361d2ed051d0fa"),386,29,1132328115852730368,Joy,0.9,35,140,0,0.013,0.02,77
ObjectId("5d3257e36b361d2ed051d0fb"),386,28,1132328071745482752,Fear,0.9,42,134,0,0.015,0.019,74
ObjectId("5d3257e36b361d2ed051d0fc"),386,27,1132328025301893128,Fear,0.9,25,123,0,0.009,0.017,71
ObjectId("5d3257e36b361d2ed051d0fd"),386,26,1132327985917378560,Fear,0.9,33,144,0,0.012,0.02,69
ObjectId("5d3257e36b361d2ed051d0fe"),386,25,1132327948017721344,Joy,0.9,30,128,0,0.011,0.018,66
ObjectId("5d3257e36b361d2ed051d0ff"),386,24,1132327909010694145,Joy,0.9,33,131,0,0.012,0.018,64
ObjectId("5d3257e36b361d2ed051d100"),386,23,1132327871077392384,Joy,0.9,30,129,0,0.011,0.018,61
ObjectId("5d3257e36b361d2ed051d101"),386,22,1132327833852928002,Joy,0.9,36,140,0,0.013,0.02,58
ObjectId("5d3257e36b361d2ed051d102"),386,21,1132327794770350081,Joy,0.9,31,133,0,0.011,0.019,56
ObjectId("5d3257e36b361d2ed051d103"),386,20,1132327756606451712,Disgust,0.9,46,143,0,0.016,0.02,53
ObjectId("5d3257e36b361d2ed051d104"),386,19,1132327711882588160,Joy,0.9,46,158,0,0.016,0.022,50
ObjectId("5d3257e36b361d2ed051d105"),386,18,1132327670690271233,Joy,0.9,80,178,0,0.029,0.025,48
ObjectId("5d3257e36b361d2ed051d106"),386,17,1132327623110082561,Surprise,0.9,170,262,0,0.061,0.037,45
ObjectId("5d3257e36b361d2ed051d107"),386,16,1132327579111895041,Joy,0.9,96,156,0,0.034,0.022,43
ObjectId("5d3257e36b361d2ed051d108"),386,15,1132327473570549761,Joy,0.9,92,173,0,0.033,0.024,40
ObjectId("5d3257e36b361d2ed051d109"),386,14,1132327446597050368,Fear,0.9,36,146,0,0.013,0.02,37
ObjectId("5d3257e36b361d2ed051d10a"),386,13,1132327407824834561,Disgust,0.9,57,149,0,0.02,0.021,35
ObjectId("5d3257e36b361d2ed051d10b"),386,12,1132327363772059654,Joy,0.9,145,204,0,0.052,0.028,32
ObjectId("5d3257e36b361d2ed051d10c"),386,11,1132327325792702466,Fear,0.9,63,165,0,0.023,0.023,30
ObjectId("5d3257e36b361d2ed051d10d"),386,10,1132327282826203137,Sadness,0.9,84,200,0,0.03,0.028,27
ObjectId("5d3257e36b361d2ed051d10e"),386,9,1132327081663242241,Surprise,0.9,73,194,0,0.026,0.027,24
ObjectId("5d3257e36b361d2ed051d10f"),386,8,1132327042064764928,Joy,0.9,60,189,0,0.021,0.026,22
ObjectId("5d3257e36b361d2ed051d110"),386,7,1132327002458009601,Joy,0.9,91,220,0,0.033,0.031,19
ObjectId("5d3257e36b361d2ed051d111"),386,6,1132326961286701056,Fear,0.9,101,234,0,0.036,0.033,17
ObjectId("5d3257e36b361d2ed051d112"),386,5,1132326920648105985,Fear,0.9,69,249,0,0.025,0.035,14
ObjectId("5d3257e36b361d2ed051d113"),386,4,1132326877048262657,Joy,0.9,85,220,0,0.03,0.031,11
ObjectId("5d3257e36b361d2ed051d114"),386,3,1132326804419694592,Joy,0.9,71,228,0,0.025,0.032,9
ObjectId("5d3257e36b361d2ed051d115"),386,2,1132326766524207104,Joy,0.9,67,233,1,0.024,0.032,6
ObjectId("5d3257e36b361d2ed051d116"),386,1,1132326727953375233,Fear,0.9,68,233,1,0.024,0.032,4
ObjectId("5d3257e36b361d2ed051d117"),386,0,1132326643748540416,Joy,0.9,394,583,1,0.141,0.081,1
ObjectId("5d3257e36b361d2ed051d118"),96,8,1095768245058064384,Fear,0.9,352,3256,0,0.042,0.114,100
ObjectId("5d3257e36b361d2ed051d119"),96,7,1095768137172160513,Surprise,0.9,641,3127,0,0.076,0.11,88
ObjectId("5d3257e36b361d2ed051d11a"),96,6,1095767883362304006,Joy,0.9,385,1674,0,0.046,0.059,75
ObjectId("5d3257e36b361d2ed051d11b"),96,5,1095767472601513986,Joy,0.9,363,1582,0,0.043,0.055,63
ObjectId("5d3257e36b361d2ed051d11c"),96,4,1095766968790061062,Surprise,0.9,487,1950,0,0.058,0.068,50
ObjectId("5d3257e36b361d2ed051d11d"),96,3,1095766813588242433,Fear,0.9,344,1641,0,0.041,0.058,38
ObjectId("5d3257e36b361d2ed051d11e"),96,2,1095765838450380802,Joy,0.9,360,1813,0,0.043,0.064,26
ObjectId("5d3257e36b361d2ed051d11f"),96,1,1095765531616075779,Joy,0.9,425,1962,0,0.051,0.069,13
ObjectId("5d3257e36b361d2ed051d120"),96,0,1095765002642956295,Surprise,0.9,5043,11512,0,0.6,0.404,1
ObjectId("5d3257e36b361d2ed051d121"),91,7,966211117105238017,Fear,1.3,11,56,0,0.059,0.073,100
ObjectId("5d3257e36b361d2ed051d122"),91,6,966210818122702848,Fear,1.3,8,41,0,0.043,0.053,86
ObjectId("5d3257e36b361d2ed051d123"),91,5,966210284749770752,Joy,1.3,5,27,0,0.027,0.035,72
ObjectId("5d3257e36b361d2ed051d124"),91,4,966209740505219073,Joy,1.3,9,54,0,0.048,0.07,58
ObjectId("5d3257e36b361d2ed051d125"),91,3,966209374170566656,Fear,1.3,8,27,0,0.043,0.035,43
ObjectId("5d3257e36b361d2ed051d126"),91,2,966208606902333441,Joy,1.3,89,311,0,0.476,0.405,29
ObjectId("5d3257e36b361d2ed051d127"),91,1,966208328719355904,Disgust,1.3,7,52,0,0.037,0.068,15
ObjectId("5d3257e36b361d2ed051d128"),91,0,966207768104439810,Joy,1.3,49,198,0,0.262,0.258,1
ObjectId("5d3257e36b361d2ed051d129"),80,7,1108509247627640832,Joy,1.3,34,262,0,0.15,0.168,100
ObjectId("5d3257e36b361d2ed051d12a"),80,6,1108509246696632320,Joy,1.3,40,233,0,0.176,0.149,86
ObjectId("5d3257e36b361d2ed051d12b"),80,5,1108509245899603968,Joy,1.3,25,194,0,0.11,0.124,72
ObjectId("5d3257e36b361d2ed051d12c"),80,4,1108509244158992384,Joy,1.3,19,154,0,0.084,0.099,58
ObjectId("5d3257e36b361d2ed051d12d"),80,3,1108509243504627714,Fear,1.3,18,143,0,0.079,0.092,43
ObjectId("5d3257e36b361d2ed051d12e"),80,2,1108509242837721088,Joy,1.3,22,148,0,0.097,0.095,29
ObjectId("5d3257e36b361d2ed051d12f"),80,1,1108509242116313088,Joy,1.3,20,161,0,0.088,0.103,15
ObjectId("5d3257e36b361d2ed051d130"),80,0,1108509241348747265,Joy,1.3,48,264,1,0.211,0.169,1
ObjectId("5d3257e36b361d2ed051d131"),304,21,1029022739380744194,Joy,1,47,87,1,0.066,0.079,100
ObjectId("5d3257e36b361d2ed051d132"),304,20,1029020660612431872,Anger,1,63,120,2,0.088,0.11,95
ObjectId("5d3257e36b361d2ed051d133"),304,19,1029020267354509312,Fear,1,22,26,0,0.031,0.024,91
ObjectId("5d3257e36b361d2ed051d134"),304,18,1029019870137077761,Joy,1,16,20,0,0.022,0.018,86
ObjectId("5d3257e36b361d2ed051d135"),304,17,1029019773198323712,Fear,1,16,15,0,0.022,0.014,81
ObjectId("5d3257e36b361d2ed051d136"),304,16,1029019488468041728,Joy,1,17,19,0,0.024,0.017,76
ObjectId("5d3257e36b361d2ed051d137"),304,15,1029019197089697794,Joy,1,19,23,0,0.027,0.021,72
ObjectId("5d3257e36b361d2ed051d138"),304,14,1029018943917379584,Fear,1,19,23,0,0.027,0.021,67
ObjectId("5d3257e36b361d2ed051d139"),304,13,1029018750668947464,Surprise,1,17,24,0,0.024,0.022,62
ObjectId("5d3257e36b361d2ed051d13a"),304,12,1029018494480867329,Joy,1,20,19,0,0.028,0.017,58
ObjectId("5d3257e36b361d2ed051d13b"),304,11,1029018000438059008,Joy,1,30,45,0,0.042,0.041,53
ObjectId("5d3257e36b361d2ed051d13c"),304,10,1029017250634887168,Joy,1,17,23,1,0.024,0.021,48
ObjectId("5d3257e36b361d2ed051d13d"),304,9,1029017080203563010,Fear,1,22,23,0,0.031,0.021,43
ObjectId("5d3257e36b361d2ed051d13e"),304,8,1029016391620407297,Disgust,1,24,25,0,0.034,0.023,39
ObjectId("5d3257e36b361d2ed051d13f"),304,7,1029015868251025408,Fear,1,29,41,1,0.041,0.037,34
ObjectId("5d3257e36b361d2ed051d140"),304,6,1029015308273676289,Fear,1,25,39,1,0.035,0.036,29
ObjectId("5d3257e36b361d2ed051d141"),304,5,1029015068837666818,Fear,1,21,32,0,0.029,0.029,25
ObjectId("5d3257e36b361d2ed051d142"),304,4,1029014556323074048,Fear,1,29,39,1,0.041,0.036,20
ObjectId("5d3257e36b361d2ed051d143"),304,3,1029013899650256896,Joy,1,24,39,0,0.034,0.036,15
ObjectId("5d3257e36b361d2ed051d144"),304,2,1029013056876171264,Joy,1,35,57,0,0.049,0.052,10
ObjectId("5d3257e36b361d2ed051d145"),304,1,1029012317206396929,Joy,1,40,51,1,0.056,0.047,6
ObjectId("5d3257e36b361d2ed051d146"),304,0,1029008956130304000,Joy,1,159,304,3,0.223,0.278,1
ObjectId("5d3257e36b361d2ed051d147"),208,13,1022778700578873345,Fear,1.1,92,160,0,0.07,0.085,100
ObjectId("5d3257e36b361d2ed051d148"),208,12,1022778510690148353,Joy,1.1,30,66,0,0.023,0.035,92
ObjectId("5d3257e36b361d2ed051d149"),208,11,1022778171123539968,Anger,1.1,28,63,0,0.021,0.033,85
ObjectId("5d3257e36b361d2ed051d14a"),208,10,1022773853439844353,Fear,1.1,38,75,0,0.029,0.04,77
ObjectId("5d3257e36b361d2ed051d14b"),208,9,1022773532995080193,Joy,1.1,33,74,0,0.025,0.039,70
ObjectId("5d3257e36b361d2ed051d14c"),208,8,1022773416972181504,Joy,1.1,34,79,0,0.026,0.042,62
ObjectId("5d3257e36b361d2ed051d14d"),208,7,1022772155371724800,Joy,1.1,42,85,0,0.032,0.045,54
ObjectId("5d3257e36b361d2ed051d14e"),208,6,1022771504474480641,Fear,1.1,62,90,0,0.047,0.048,47
ObjectId("5d3257e36b361d2ed051d14f"),208,5,1022769986350264320,Joy,1.1,32,82,0,0.024,0.044,39
ObjectId("5d3257e36b361d2ed051d150"),208,4,1022768575059296256,Fear,1.1,43,78,0,0.033,0.041,31
ObjectId("5d3257e36b361d2ed051d151"),208,3,1022766559150911488,Joy,1.1,50,84,0,0.038,0.045,24
ObjectId("5d3257e36b361d2ed051d152"),208,2,1022766027837505536,Joy,1.1,37,79,0,0.028,0.042,16
ObjectId("5d3257e36b361d2ed051d153"),208,1,1022765496930902017,Sadness,1.1,39,65,0,0.03,0.035,9
ObjectId("5d3257e36b361d2ed051d154"),208,0,1022765217778999297,Fear,1.1,755,800,0,0.574,0.425,1
ObjectId("5d3257e36b361d2ed051d155"),326,23,970777860314161152,Joy,2.3,282,1416,0,0.027,0.04,100
ObjectId("5d3257e36b361d2ed051d156"),326,22,970775091817713665,Joy,2.3,299,1209,0,0.028,0.034,96
ObjectId("5d3257e36b361d2ed051d157"),326,21,970774209700999169,Anger,2.3,262,1325,0,0.025,0.038,91
ObjectId("5d3257e36b361d2ed051d158"),326,20,970773677183774725,Fear,2.3,276,1254,0,0.026,0.036,87
ObjectId("5d3257e36b361d2ed051d159"),326,19,970773227529232388,Surprise,2.3,241,1100,0,0.023,0.031,83
ObjectId("5d3257e36b361d2ed051d15a"),326,18,970772750028611584,Fear,2.3,267,1243,0,0.025,0.035,78
ObjectId("5d3257e36b361d2ed051d15b"),326,17,970772448475013121,Joy,2.3,254,1129,0,0.024,0.032,74
ObjectId("5d3257e36b361d2ed051d15c"),326,16,970772053094789120,Joy,2.3,243,1037,0,0.023,0.029,70
ObjectId("5d3257e36b361d2ed051d15d"),326,15,970771522402078720,Disgust,2.3,282,1254,0,0.027,0.036,66
ObjectId("5d3257e36b361d2ed051d15e"),326,14,970771240309805056,Fear,2.3,259,1126,0,0.025,0.032,61
ObjectId("5d3257e36b361d2ed051d15f"),326,13,970770604243628033,Fear,2.3,273,1210,0,0.026,0.034,57
ObjectId("5d3257e36b361d2ed051d160"),326,12,970770379898843142,Fear,2.3,217,1060,0,0.021,0.03,53
ObjectId("5d3257e36b361d2ed051d161"),326,11,970769846567763968,Anger,2.3,229,1288,0,0.022,0.037,48
ObjectId("5d3257e36b361d2ed051d162"),326,10,970769560721809408,Surprise,2.3,295,1425,0,0.028,0.04,44
ObjectId("5d3257e36b361d2ed051d163"),326,9,970768665682632704,Joy,2.3,293,1370,0,0.028,0.039,40
ObjectId("5d3257e36b361d2ed051d164"),326,8,970768262735761409,Surprise,2.3,456,1604,0,0.043,0.046,35
ObjectId("5d3257e36b361d2ed051d165"),326,7,970767677315866624,Surprise,2.3,322,1410,0,0.031,0.04,31
ObjectId("5d3257e36b361d2ed051d166"),326,6,970767427503083522,Surprise,2.3,254,1103,0,0.024,0.031,27
ObjectId("5d3257e36b361d2ed051d167"),326,5,970767125571915776,Joy,2.3,286,1246,0,0.027,0.035,23
ObjectId("5d3257e36b361d2ed051d168"),326,4,970766851490959365,Sadness,2.3,310,1323,0,0.03,0.038,18
ObjectId("5d3257e36b361d2ed051d169"),326,3,970766570137047045,Fear,2.3,353,1491,0,0.034,0.042,14
ObjectId("5d3257e36b361d2ed051d16a"),326,2,970766259791937537,Joy,2.3,376,1512,0,0.036,0.043,10
ObjectId("5d3257e36b361d2ed051d16b"),326,1,970762648089481216,Surprise,2.3,396,1500,0,0.038,0.043,5
ObjectId("5d3257e36b361d2ed051d16c"),326,0,970762009347330051,Fear,2.3,3775,5582,0,0.359,0.158,1
ObjectId("5d3257e36b361d2ed051d16d"),203,13,1100600245308874752,Sadness,0.8,14,12,1,0.057,0.063,100
ObjectId("5d3257e36b361d2ed051d16e"),203,12,1100598240393789440,Fear,0.8,14,11,1,0.057,0.058,92
ObjectId("5d3257e36b361d2ed051d16f"),203,11,1100596940876795904,Fear,0.8,26,17,1,0.107,0.09,85
ObjectId("5d3257e36b361d2ed051d170"),203,10,1100595148612870146,Joy,0.8,23,13,1,0.094,0.069,77
ObjectId("5d3257e36b361d2ed051d171"),203,9,1100593869140512769,Surprise,0.8,13,12,1,0.053,0.063,70
ObjectId("5d3257e36b361d2ed051d172"),203,8,1100593242381393920,Surprise,0.8,14,9,1,0.057,0.048,62
ObjectId("5d3257e36b361d2ed051d173"),203,7,1100592643602612224,Fear,0.8,12,9,1,0.049,0.048,54
ObjectId("5d3257e36b361d2ed051d174"),203,6,1100591713326956545,Fear,0.8,10,5,1,0.041,0.026,47
ObjectId("5d3257e36b361d2ed051d175"),203,5,1100590558723096582,Surprise,0.8,11,6,1,0.045,0.032,39
ObjectId("5d3257e36b361d2ed051d176"),203,4,1100589396531863553,Surprise,0.8,13,8,1,0.053,0.042,31
ObjectId("5d3257e36b361d2ed051d177"),203,3,1100588366968602624,Joy,0.8,10,13,1,0.041,0.069,24
ObjectId("5d3257e36b361d2ed051d178"),203,2,1100587011939987459,Joy,0.8,13,15,1,0.053,0.079,16
ObjectId("5d3257e36b361d2ed051d179"),203,1,1100585961363304448,Surprise,0.8,14,11,1,0.057,0.058,9
ObjectId("5d3257e36b361d2ed051d17a"),203,0,1100584426050932737,Joy,0.8,56,47,1,0.23,0.249,1
ObjectId("5d3257e36b361d2ed051d17b"),322,22,1116453375715893248,Joy,1.4,207,582,0,0.02,0.023,100
ObjectId("5d3257e36b361d2ed051d17c"),322,21,1116360069967310849,Joy,1.4,122,516,0,0.012,0.02,96
ObjectId("5d3257e36b361d2ed051d17d"),322,20,1116352978611363840,Joy,1.4,601,1273,0,0.057,0.05,91
ObjectId("5d3257e36b361d2ed051d17e"),322,19,1116352589526814720,Fear,1.4,367,979,0,0.035,0.039,86
ObjectId("5d3257e36b361d2ed051d17f"),322,18,1116352409234632705,Fear,1.4,230,749,0,0.022,0.03,82
ObjectId("5d3257e36b361d2ed051d180"),322,17,1116351479701475328,Joy,1.4,238,727,0,0.022,0.029,78
ObjectId("5d3257e36b361d2ed051d181"),322,16,1116350833761738754,Joy,1.4,287,915,0,0.027,0.036,73
ObjectId("5d3257e36b361d2ed051d182"),322,15,1116350194122018816,Joy,1.4,276,888,0,0.026,0.035,68
ObjectId("5d3257e36b361d2ed051d183"),322,14,1116349490762399745,Anger,1.4,245,855,0,0.023,0.034,64
ObjectId("5d3257e36b361d2ed051d184"),322,13,1116348964377223168,Fear,1.4,298,866,0,0.028,0.034,60
ObjectId("5d3257e36b361d2ed051d185"),322,12,1116348560688074758,Joy,1.4,296,873,0,0.028,0.034,55
ObjectId("5d3257e36b361d2ed051d186"),322,11,1116348244999557122,Fear,1.4,470,1092,0,0.044,0.043,50
ObjectId("5d3257e36b361d2ed051d187"),322,10,1116348040556625920,Fear,1.4,494,1085,0,0.047,0.043,46
ObjectId("5d3257e36b361d2ed051d188"),322,9,1116347644270354432,Fear,1.4,351,901,0,0.033,0.036,42
ObjectId("5d3257e36b361d2ed051d189"),322,8,1116347155868839938,Fear,1.4,282,854,0,0.027,0.034,37
ObjectId("5d3257e36b361d2ed051d18a"),322,7,1116345288120094720,Joy,1.4,350,1026,0,0.033,0.04,32
ObjectId("5d3257e36b361d2ed051d18b"),322,6,1116344885638881281,Joy,1.4,297,864,0,0.028,0.034,28
ObjectId("5d3257e36b361d2ed051d18c"),322,5,1116344600044523520,Joy,1.4,331,1046,0,0.031,0.041,24
ObjectId("5d3257e36b361d2ed051d18d"),322,4,1116344046698369027,Fear,1.4,547,1449,0,0.052,0.057,19
ObjectId("5d3257e36b361d2ed051d18e"),322,3,1116343693869371393,Fear,1.4,493,1673,0,0.047,0.066,14
ObjectId("5d3257e36b361d2ed051d18f"),322,2,1116342899304624128,Joy,1.4,324,1112,0,0.031,0.044,10
ObjectId("5d3257e36b361d2ed051d190"),322,1,1116342568701161474,Fear,1.4,561,1415,0,0.053,0.056,6
ObjectId("5d3257e36b361d2ed051d191"),322,0,1116342184163196936,Fear,1.4,2928,3609,0,0.276,0.142,1
ObjectId("5d3257e36b361d2ed051d192"),274,18,1093904387850817536,Joy,0.9,334,5749,0,0.047,0.153,100
ObjectId("5d3257e36b361d2ed051d193"),274,17,1093904386819006464,Joy,0.9,577,5193,0,0.081,0.139,94
ObjectId("5d3257e36b361d2ed051d194"),274,16,1093904385804066820,Fear,0.9,1321,4068,0,0.184,0.109,89
ObjectId("5d3257e36b361d2ed051d195"),274,15,1093904381098033153,Joy,0.9,127,1203,0,0.018,0.032,84
ObjectId("5d3257e36b361d2ed051d196"),274,14,1093904380380790784,Surprise,0.9,104,1237,0,0.015,0.033,78
ObjectId("5d3257e36b361d2ed051d197"),274,13,1093904379466395648,Disgust,0.9,184,1367,0,0.026,0.036,72
ObjectId("5d3257e36b361d2ed051d198"),274,12,1093904378694721536,Joy,0.9,117,938,0,0.016,0.025,67
ObjectId("5d3257e36b361d2ed051d199"),274,11,1093904377994203141,Joy,0.9,70,1134,0,0.01,0.03,62
ObjectId("5d3257e36b361d2ed051d19a"),274,10,1093904372017307652,Joy,0.9,105,913,0,0.015,0.024,56
ObjectId("5d3257e36b361d2ed051d19b"),274,9,1093904371207806978,Joy,0.9,59,863,0,0.008,0.023,50
ObjectId("5d3257e36b361d2ed051d19c"),274,8,1093904370528411648,Joy,0.9,47,619,0,0.007,0.017,45
ObjectId("5d3257e36b361d2ed051d19d"),274,7,1093904369832157184,Fear,0.9,64,828,0,0.009,0.022,40
ObjectId("5d3257e36b361d2ed051d19e"),274,6,1093904369081290753,Fear,0.9,53,676,0,0.007,0.018,34
ObjectId("5d3257e36b361d2ed051d19f"),274,5,1093904368414457856,Disgust,0.9,101,766,0,0.014,0.02,28
ObjectId("5d3257e36b361d2ed051d1a0"),274,4,1093904365147078658,Fear,0.9,67,623,0,0.009,0.017,23
ObjectId("5d3257e36b361d2ed051d1a1"),274,3,1093904364438204416,Fear,0.9,50,767,0,0.007,0.02,18
ObjectId("5d3257e36b361d2ed051d1a2"),274,2,1093904363700043782,Joy,0.9,52,687,0,0.007,0.018,12
ObjectId("5d3257e36b361d2ed051d1a3"),274,1,1093904362932498432,Fear,0.9,83,704,0,0.012,0.019,6
ObjectId("5d3257e36b361d2ed051d1a4"),274,0,1093904362198450177,Fear,0.9,3648,9117,0,0.509,0.243,1
ObjectId("5d3257e36b361d2ed051d1a5"),192,12,1119709877448916992,Disgust,1.2,63,651,0,0.008,0.028,100
ObjectId("5d3257e36b361d2ed051d1a6"),192,11,1119709876236750849,Fear,1.2,298,1403,0,0.037,0.059,92
ObjectId("5d3257e36b361d2ed051d1a7"),192,10,1119709874869424128,Fear,1.2,181,1015,0,0.022,0.043,84
ObjectId("5d3257e36b361d2ed051d1a8"),192,9,1119709873531510784,Joy,1.2,56,435,0,0.007,0.018,75
ObjectId("5d3257e36b361d2ed051d1a9"),192,8,1119709871983742977,Joy,1.2,310,1084,0,0.038,0.046,67
ObjectId("5d3257e36b361d2ed051d1aa"),192,7,1119709870293508096,Anger,1.2,561,1596,0,0.07,0.068,59
ObjectId("5d3257e36b361d2ed051d1ab"),192,6,1119709868833820677,Joy,1.2,429,1372,0,0.053,0.058,50
ObjectId("5d3257e36b361d2ed051d1ac"),192,5,1119709867634241536,Joy,1.2,47,421,0,0.006,0.018,42
ObjectId("5d3257e36b361d2ed051d1ad"),192,4,1119709866229141504,Fear,1.2,18,251,0,0.002,0.011,34
ObjectId("5d3257e36b361d2ed051d1ae"),192,3,1119709864933175299,Surprise,1.2,46,605,0,0.006,0.026,26
ObjectId("5d3257e36b361d2ed051d1af"),192,2,1119709863582535686,Joy,1.2,45,417,0,0.006,0.018,18
ObjectId("5d3257e36b361d2ed051d1b0"),192,1,1119709861049188358,Joy,1.2,51,531,0,0.006,0.022,9
ObjectId("5d3257e36b361d2ed051d1b1"),192,0,1119709859979714560,Anger,1.2,5953,13828,0,0.739,0.586,1
