_id,hilo,posicion_hilo,fecha,id,user_id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo
ObjectId("5d257ef46b361d2564f96b51"),358,27,""2019-06-17T00:07:11.000Z"",1140410525525958656,39076082,Joy,1.06386,434,1509,0,0.033,0.041,100
ObjectId("5d257ef46b361d2564f96b52"),358,26,""2019-06-17T00:06:30.000Z"",1140410354444492800,39076082,Joy,1.06386,344,1006,0,0.026,0.027,96
ObjectId("5d257ef46b361d2564f96b53"),358,25,""2019-06-17T00:04:53.000Z"",1140409946120626177,39076082,Fear,1.06386,363,1044,0,0.028,0.028,93
ObjectId("5d257ef46b361d2564f96b54"),358,24,""2019-06-17T00:02:29.000Z"",1140409341746589696,39076082,Fear,1.06386,235,865,0,0.018,0.024,89
ObjectId("5d257ef46b361d2564f96b55"),358,23,""2019-06-17T00:01:06.000Z"",1140408992532979725,39076082,Surprise,1.06386,267,972,0,0.02,0.027,85
ObjectId("5d257ef46b361d2564f96b56"),358,22,""2019-06-16T23:58:29.000Z"",1140408336673923072,39076082,Fear,1.06386,378,1235,0,0.029,0.034,82
ObjectId("5d257ef46b361d2564f96b57"),358,21,""2019-06-16T23:57:17.000Z"",1140408032825884672,39076082,Fear,1.06386,366,1165,0,0.028,0.032,78
ObjectId("5d257ef46b361d2564f96b58"),358,20,""2019-06-16T23:55:55.000Z"",1140407689119490048,39076082,Fear,1.06386,331,1000,0,0.025,0.027,74
ObjectId("5d257ef46b361d2564f96b59"),358,19,""2019-06-16T23:54:02.000Z"",1140407214253006851,39076082,Fear,1.06386,370,1173,0,0.028,0.032,71
ObjectId("5d257ef46b361d2564f96b5a"),358,18,""2019-06-16T23:51:44.000Z"",1140406635883638784,39076082,Surprise,1.06386,439,1176,0,0.033,0.032,67
ObjectId("5d257ef46b361d2564f96b5b"),358,17,""2019-06-16T23:49:35.000Z"",1140406093568499713,39076082,Joy,1.06386,367,1029,0,0.028,0.028,63
ObjectId("5d257ef46b361d2564f96b5c"),358,16,""2019-06-16T23:48:23.000Z"",1140405791461126145,39076082,Surprise,1.06386,396,1111,0,0.03,0.03,60
ObjectId("5d257ef46b361d2564f96b5d"),358,15,""2019-06-16T23:47:20.000Z"",1140405528499236864,39076082,Surprise,1.06386,498,1274,0,0.038,0.035,56
ObjectId("5d257ef46b361d2564f96b5e"),358,14,""2019-06-16T23:38:27.000Z"",1140403291857309696,39076082,Joy,1.06386,532,1249,0,0.041,0.034,52
ObjectId("5d257ef46b361d2564f96b5f"),358,13,""2019-06-16T23:35:41.000Z"",1140402598584954882,39076082,Joy,1.06386,319,985,0,0.024,0.027,49
ObjectId("5d257ef46b361d2564f96b60"),358,12,""2019-06-16T23:32:23.000Z"",1140401768779657223,39076082,Fear,1.06386,253,897,0,0.019,0.024,45
ObjectId("5d257ef46b361d2564f96b61"),358,11,""2019-06-16T23:29:38.000Z"",1140401073674424321,39076082,Joy,1.06386,278,957,0,0.021,0.026,41
ObjectId("5d257ef46b361d2564f96b62"),358,10,""2019-06-16T22:23:24.000Z"",1140384406969966592,39076082,Joy,1.06386,360,1175,0,0.027,0.032,38
ObjectId("5d257ef46b361d2564f96b63"),358,9,""2019-06-16T22:11:14.000Z"",1140381345736208384,39076082,Joy,1.06386,402,1840,0,0.031,0.05,34
ObjectId("5d257ef46b361d2564f96b64"),358,8,""2019-06-16T22:10:47.000Z"",1140381231135285248,39076082,Surprise,1.06386,529,1514,0,0.04,0.041,30
ObjectId("5d257ef46b361d2564f96b65"),358,7,""2019-06-16T22:09:36.000Z"",1140380934484692992,39076082,Fear,1.06386,330,1188,0,0.025,0.032,27
ObjectId("5d257ef46b361d2564f96b66"),358,6,""2019-06-16T22:08:19.000Z"",1140380611984707586,39076082,Fear,1.06386,346,1139,0,0.026,0.031,23
ObjectId("5d257ef46b361d2564f96b67"),358,5,""2019-06-16T22:05:21.000Z"",1140379866199707648,39076082,Surprise,1.06386,591,1595,0,0.045,0.044,19
ObjectId("5d257ef46b361d2564f96b68"),358,4,""2019-06-16T22:03:41.000Z"",1140379444999270401,39076082,Surprise,1.06386,440,1370,0,0.034,0.037,16
ObjectId("5d257ef46b361d2564f96b69"),358,3,""2019-06-16T22:02:10.000Z"",1140379060977197061,39076082,Joy,1.06386,513,1503,0,0.039,0.041,12
ObjectId("5d257ef46b361d2564f96b6a"),358,2,""2019-06-16T21:53:03.000Z"",1140376769620525056,39076082,Fear,1.06386,541,1551,0,0.041,0.042,8
ObjectId("5d257ef46b361d2564f96b6b"),358,1,""2019-06-16T21:52:11.000Z"",1140376548983345152,39076082,Joy,1.06386,738,1653,0,0.056,0.045,5
ObjectId("5d257ef46b361d2564f96b6c"),358,0,""2019-06-16T21:49:16.000Z"",1140375815743578112,39076082,Surprise,1.06386,2158,3475,0,0.164,0.095,1
ObjectId("5d257ef46b361d2564f96b6d"),359,27,""2018-06-16T21:08:06.000Z"",1008093886747762688,19422491,Fear,0.96103,130,182,2,0.015,0.013,100
ObjectId("5d257ef46b361d2564f96b6e"),359,26,""2018-02-24T02:43:33.000Z"",967228474753802242,19422491,Fear,0.96103,298,571,1,0.033,0.041,96
ObjectId("5d257ef46b361d2564f96b6f"),359,25,""2018-02-24T02:41:20.000Z"",967227919876673536,19422491,Disgust,0.96103,276,487,1,0.031,0.035,93
ObjectId("5d257ef46b361d2564f96b70"),359,24,""2018-02-24T02:40:48.000Z"",967227785067532288,19422491,Fear,0.96103,307,394,1,0.034,0.028,89
ObjectId("5d257ef46b361d2564f96b71"),359,23,""2018-02-24T02:39:01.000Z"",967227335589203975,19422491,Joy,0.96103,266,389,0,0.03,0.028,85
ObjectId("5d257ef46b361d2564f96b72"),359,22,""2018-02-24T01:00:39.000Z"",967202579447996416,19422491,Joy,0.96103,344,449,0,0.039,0.032,82
ObjectId("5d257ef46b361d2564f96b73"),359,21,""2018-02-24T00:55:35.000Z"",967201304757112832,19422491,Joy,0.96103,447,563,0,0.05,0.04,78
ObjectId("5d257ef46b361d2564f96b74"),359,20,""2018-02-24T00:47:29.000Z"",967199265478062080,19422491,Surprise,0.96103,371,543,0,0.042,0.039,74
ObjectId("5d257ef46b361d2564f96b75"),359,19,""2018-02-24T00:43:20.000Z"",967198220970528773,19422491,Joy,0.96103,200,362,1,0.022,0.026,71
ObjectId("5d257ef46b361d2564f96b76"),359,18,""2018-02-24T00:37:57.000Z"",967196867212795904,19422491,Surprise,0.96103,197,355,0,0.022,0.025,67
ObjectId("5d257ef46b361d2564f96b77"),359,17,""2018-02-24T00:11:35.000Z"",967190232130088961,19422491,Joy,0.96103,244,414,2,0.027,0.029,63
ObjectId("5d257ef46b361d2564f96b78"),359,16,""2018-02-24T00:08:18.000Z"",967189403889291264,19422491,Joy,0.96103,286,455,0,0.032,0.032,60
ObjectId("5d257ef46b361d2564f96b79"),359,15,""2018-02-24T00:01:33.000Z"",967187706638950400,19422491,Joy,0.96103,218,361,1,0.024,0.026,56
ObjectId("5d257ef46b361d2564f96b7a"),359,14,""2018-02-23T23:57:46.000Z"",967186753722441731,19422491,Joy,0.96103,185,357,0,0.021,0.025,52
ObjectId("5d257ef46b361d2564f96b7b"),359,13,""2018-02-23T23:55:21.000Z"",967186145447641089,19422491,Surprise,0.96103,60,221,0,0.007,0.016,49
ObjectId("5d257ef46b361d2564f96b7c"),359,12,""2018-02-23T23:55:03.000Z"",967186072085069824,19422491,Fear,0.96103,213,408,0,0.024,0.029,45
ObjectId("5d257ef46b361d2564f96b7d"),359,11,""2018-02-23T23:52:38.000Z"",967185461063151616,19422491,Joy,0.96103,273,541,1,0.031,0.039,41
ObjectId("5d257ef46b361d2564f96b7e"),359,10,""2018-02-23T23:49:39.000Z"",967184713659174912,19422491,Surprise,0.96103,239,395,1,0.027,0.028,38
ObjectId("5d257ef46b361d2564f96b7f"),359,9,""2018-02-23T23:45:02.000Z"",967183552180781057,19422491,Surprise,0.96103,215,377,0,0.024,0.027,34
ObjectId("5d257ef46b361d2564f96b80"),359,8,""2018-02-23T23:39:20.000Z"",967182115984039937,19422491,Surprise,0.96103,166,319,0,0.019,0.023,30
ObjectId("5d257ef46b361d2564f96b81"),359,7,""2018-02-23T23:38:01.000Z"",967181782733983744,19422491,Surprise,0.96103,238,396,0,0.027,0.028,27
ObjectId("5d257ef46b361d2564f96b82"),359,6,""2018-02-23T23:32:21.000Z"",967180359606652928,19422491,Surprise,0.96103,303,454,0,0.034,0.032,23
ObjectId("5d257ef46b361d2564f96b83"),359,5,""2018-02-23T23:24:13.000Z"",967178312907882496,19422491,Joy,0.96103,334,530,0,0.037,0.038,19
ObjectId("5d257ef46b361d2564f96b84"),359,4,""2018-02-23T23:19:46.000Z"",967177192517009409,19422491,Fear,0.96103,278,487,1,0.031,0.035,16
ObjectId("5d257ef46b361d2564f96b85"),359,3,""2018-02-23T23:16:57.000Z"",967176484745072640,19422491,Disgust,0.96103,331,686,0,0.037,0.049,12
ObjectId("5d257ef46b361d2564f96b86"),359,2,""2018-02-23T23:13:14.000Z"",967175545912995842,19422491,Joy,0.96103,264,438,0,0.03,0.031,8
ObjectId("5d257ef46b361d2564f96b87"),359,1,""2018-02-23T23:03:59.000Z"",967173220242739200,19422491,Fear,0.96103,296,476,0,0.033,0.034,5
ObjectId("5d257ef46b361d2564f96b88"),359,0,""2018-02-23T22:52:10.000Z"",967170247202664448,19422491,Joy,0.96103,1935,2436,1,0.217,0.173,1
ObjectId("5d257ef46b361d2564f96b89"),360,27,""2018-05-20T17:11:19.000Z"",998249826923024384,24822993,Joy,1.27649,1212,2786,0,0.059,0.067,100
ObjectId("5d257ef46b361d2564f96b8a"),360,26,""2018-05-20T16:52:00.000Z"",998244963946254336,24822993,Joy,1.27649,886,1444,0,0.043,0.035,96
ObjectId("5d257ef46b361d2564f96b8b"),360,25,""2018-05-20T16:52:00.000Z"",998244962809597959,24822993,Sadness,1.27649,666,1463,0,0.032,0.035,93
ObjectId("5d257ef46b361d2564f96b8c"),360,24,""2018-05-20T16:49:45.000Z"",998244399330025472,24822993,Joy,1.27649,612,1277,0,0.03,0.031,89
ObjectId("5d257ef46b361d2564f96b8d"),360,23,""2018-05-20T16:49:45.000Z"",998244397304172544,24822993,Joy,1.27649,416,971,0,0.02,0.023,85
ObjectId("5d257ef46b361d2564f96b8e"),360,22,""2018-05-20T16:47:34.000Z"",998243847976161285,24822993,Fear,1.27649,577,1278,0,0.028,0.031,82
ObjectId("5d257ef46b361d2564f96b8f"),360,21,""2018-05-20T16:45:56.000Z"",998243436850491392,24822993,Joy,1.27649,718,1337,0,0.035,0.032,78
ObjectId("5d257ef46b361d2564f96b90"),360,20,""2018-05-20T16:45:56.000Z"",998243435047018497,24822993,Surprise,1.27649,472,1068,0,0.023,0.026,74
ObjectId("5d257ef46b361d2564f96b91"),360,19,""2018-05-20T16:43:15.000Z"",998242761890586624,24822993,Joy,1.27649,519,1206,0,0.025,0.029,71
ObjectId("5d257ef46b361d2564f96b92"),360,18,""2018-05-20T16:43:15.000Z"",998242760233771008,24822993,Joy,1.27649,667,1317,0,0.032,0.032,67
ObjectId("5d257ef46b361d2564f96b93"),360,17,""2018-05-20T16:43:14.000Z"",998242758572806145,24822993,Surprise,1.27649,485,1105,0,0.023,0.026,63
ObjectId("5d257ef46b361d2564f96b94"),360,16,""2018-05-20T16:43:14.000Z"",998242756886745091,24822993,Surprise,1.27649,449,1046,0,0.022,0.025,60
ObjectId("5d257ef46b361d2564f96b95"),360,15,""2018-05-20T16:43:13.000Z"",998242755104079873,24822993,Disgust,1.27649,450,1075,0,0.022,0.026,56
ObjectId("5d257ef46b361d2564f96b96"),360,14,""2018-05-20T16:43:13.000Z"",998242752822431744,24822993,Surprise,1.27649,490,1118,0,0.024,0.027,52
ObjectId("5d257ef46b361d2564f96b97"),360,13,""2018-05-20T16:43:13.000Z"",998242751253643264,24822993,Joy,1.27649,578,1193,0,0.028,0.029,49
ObjectId("5d257ef46b361d2564f96b98"),360,12,""2018-05-20T16:43:12.000Z"",998242748867268609,24822993,Joy,1.27649,519,1163,0,0.025,0.028,45
ObjectId("5d257ef46b361d2564f96b99"),360,11,""2018-05-20T16:43:12.000Z"",998242747541794816,24822993,Fear,1.27649,668,1443,0,0.032,0.035,41
ObjectId("5d257ef46b361d2564f96b9a"),360,10,""2018-05-20T16:43:11.000Z"",998242744807063552,24822993,Anger,1.27649,565,1263,0,0.027,0.03,38
ObjectId("5d257ef46b361d2564f96b9b"),360,9,""2018-05-20T16:43:10.000Z"",998242742118514689,24822993,Fear,1.27649,846,1723,0,0.041,0.041,34
ObjectId("5d257ef46b361d2564f96b9c"),360,8,""2018-05-20T16:43:10.000Z"",998242740197609472,24822993,Surprise,1.27649,472,1088,0,0.023,0.026,30
ObjectId("5d257ef46b361d2564f96b9d"),360,7,""2018-05-20T16:43:09.000Z"",998242738167603201,24822993,Surprise,1.27649,477,1087,0,0.023,0.026,27
ObjectId("5d257ef46b361d2564f96b9e"),360,6,""2018-05-20T16:43:09.000Z"",998242735642546176,24822993,Joy,1.27649,593,1260,0,0.029,0.03,23
ObjectId("5d257ef46b361d2564f96b9f"),360,5,""2018-05-20T16:43:09.000Z"",998242734619152384,24822993,Joy,1.27649,587,1391,0,0.028,0.033,19
ObjectId("5d257ef46b361d2564f96ba0"),360,4,""2018-05-20T16:43:08.000Z"",998242733415370752,24822993,Joy,1.27649,637,1495,0,0.031,0.036,16
ObjectId("5d257ef46b361d2564f96ba1"),360,3,""2018-05-20T16:43:08.000Z"",998242731167289346,24822993,Joy,1.27649,583,1290,0,0.028,0.031,12
ObjectId("5d257ef46b361d2564f96ba2"),360,2,""2018-05-20T16:43:05.000Z"",998242717934280704,24822993,Surprise,1.27649,727,1469,0,0.035,0.035,8
ObjectId("5d257ef46b361d2564f96ba3"),360,1,""2018-05-20T16:43:03.000Z"",998242713035268096,24822993,Joy,1.27649,650,1520,0,0.031,0.036,5
ObjectId("5d257ef46b361d2564f96ba4"),360,0,""2018-05-20T16:43:03.000Z"",998242710824869888,24822993,Surprise,1.27649,4140,5822,0,0.2,0.14,1
ObjectId("5d257ef46b361d2564f96ba5"),361,27,""2018-08-21T11:39:14.000Z"",1031868326232956934,36667656,Fear,0.98622,94,297,0,0.024,0.042,100
ObjectId("5d257ef46b361d2564f96ba6"),361,26,""2018-08-21T11:39:14.000Z"",1031868324492333057,36667656,Joy,0.98622,187,308,0,0.048,0.043,96
ObjectId("5d257ef46b361d2564f96ba7"),361,25,""2018-08-21T11:39:14.000Z"",1031868323208880129,36667656,Joy,0.98622,52,146,0,0.013,0.02,93
ObjectId("5d257ef46b361d2564f96ba8"),361,24,""2018-08-21T11:36:49.000Z"",1031867716288823296,36667656,Joy,0.98622,53,155,0,0.014,0.022,89
ObjectId("5d257ef46b361d2564f96ba9"),361,23,""2018-08-21T11:36:49.000Z"",1031867714988593152,36667656,Joy,0.98622,56,151,0,0.014,0.021,85
ObjectId("5d257ef46b361d2564f96baa"),361,22,""2018-08-21T11:36:48.000Z"",1031867713591955457,36667656,Surprise,0.98622,55,149,0,0.014,0.021,82
ObjectId("5d257ef46b361d2564f96bab"),361,21,""2018-08-21T11:36:48.000Z"",1031867712232992768,36667656,Anger,0.98622,73,175,0,0.019,0.025,78
ObjectId("5d257ef46b361d2564f96bac"),361,20,""2018-08-21T11:36:48.000Z"",1031867710886608897,36667656,Anger,0.98622,92,206,0,0.024,0.029,74
ObjectId("5d257ef46b361d2564f96bad"),361,19,""2018-08-21T11:36:47.000Z"",1031867709670281216,36667656,Joy,0.98622,48,141,0,0.012,0.02,71
ObjectId("5d257ef46b361d2564f96bae"),361,18,""2018-08-21T11:36:47.000Z"",1031867708340625408,36667656,Joy,0.98622,53,138,0,0.014,0.019,67
ObjectId("5d257ef46b361d2564f96baf"),361,17,""2018-08-21T11:36:47.000Z"",1031867707006885888,36667656,Joy,0.98622,50,149,0,0.013,0.021,63
ObjectId("5d257ef46b361d2564f96bb0"),361,16,""2018-08-21T11:36:46.000Z"",1031867705543024641,36667656,Surprise,0.98622,47,147,0,0.012,0.021,60
ObjectId("5d257ef46b361d2564f96bb1"),361,15,""2018-08-21T11:36:46.000Z"",1031867704234467329,36667656,Fear,0.98622,56,154,0,0.014,0.022,56
ObjectId("5d257ef46b361d2564f96bb2"),361,14,""2018-08-21T11:36:46.000Z"",1031867702908993537,36667656,Fear,0.98622,64,168,0,0.016,0.024,52
ObjectId("5d257ef46b361d2564f96bb3"),361,13,""2018-08-21T11:36:45.000Z"",1031867701596250114,36667656,Fear,0.98622,51,145,0,0.013,0.02,49
ObjectId("5d257ef46b361d2564f96bb4"),361,12,""2018-08-21T11:36:45.000Z"",1031867700233089024,36667656,Joy,0.98622,50,149,0,0.013,0.021,45
ObjectId("5d257ef46b361d2564f96bb5"),361,11,""2018-08-21T11:36:45.000Z"",1031867698186211328,36667656,Sadness,0.98622,51,153,0,0.013,0.021,41
ObjectId("5d257ef46b361d2564f96bb6"),361,10,""2018-08-21T11:36:44.000Z"",1031867696810479616,36667656,Anger,0.98622,68,194,0,0.017,0.027,38
ObjectId("5d257ef46b361d2564f96bb7"),361,9,""2018-08-21T11:36:44.000Z"",1031867695401259009,36667656,Anger,0.98622,64,185,0,0.016,0.026,34
ObjectId("5d257ef46b361d2564f96bb8"),361,8,""2018-08-21T11:36:44.000Z"",1031867694067404802,36667656,Joy,0.98622,72,198,0,0.018,0.028,30
ObjectId("5d257ef46b361d2564f96bb9"),361,7,""2018-08-21T11:36:43.000Z"",1031867692825882624,36667656,Fear,0.98622,83,202,0,0.021,0.028,27
ObjectId("5d257ef46b361d2564f96bba"),361,6,""2018-08-21T11:36:43.000Z"",1031867691399884800,36667656,Joy,0.98622,64,167,0,0.016,0.023,23
ObjectId("5d257ef46b361d2564f96bbb"),361,5,""2018-08-21T11:36:43.000Z"",1031867690003128320,36667656,Surprise,0.98622,73,182,0,0.019,0.026,19
ObjectId("5d257ef46b361d2564f96bbc"),361,4,""2018-08-21T11:36:42.000Z"",1031867688665137152,36667656,Joy,0.98622,78,183,0,0.02,0.026,16
ObjectId("5d257ef46b361d2564f96bbd"),361,3,""2018-08-21T11:36:42.000Z"",1031867687310438400,36667656,Joy,0.98622,65,173,0,0.017,0.024,12
ObjectId("5d257ef46b361d2564f96bbe"),361,2,""2018-08-21T11:36:42.000Z"",1031867685427134464,36667656,Joy,0.98622,68,176,0,0.017,0.025,8
ObjectId("5d257ef46b361d2564f96bbf"),361,1,""2018-08-21T11:36:41.000Z"",1031867682776342528,36667656,Joy,0.98622,75,180,0,0.019,0.025,5
ObjectId("5d257ef46b361d2564f96bc0"),361,0,""2018-08-21T11:36:40.000Z"",1031867679613886464,36667656,Fear,0.98622,2064,2357,0,0.528,0.331,1
ObjectId("5d257ef46b361d2564f96bc1"),362,27,""2019-06-25T21:08:03.000Z"",1143626936935051264,792096589191852033,Anger,1.30939,169,427,0,0.039,0.047,100
ObjectId("5d257ef46b361d2564f96bc2"),362,26,""2019-06-25T21:07:16.000Z"",1143626737500033024,792096589191852033,Joy,1.30939,98,288,0,0.023,0.031,96
ObjectId("5d257ef46b361d2564f96bc3"),362,25,""2019-06-25T21:06:26.000Z"",1143626526795001856,792096589191852033,Joy,1.30939,98,253,0,0.023,0.028,93
ObjectId("5d257ef46b361d2564f96bc4"),362,24,""2019-06-25T21:06:00.000Z"",1143626417235587077,792096589191852033,Fear,1.30939,88,222,0,0.02,0.024,89
ObjectId("5d257ef46b361d2564f96bc5"),362,23,""2019-06-25T21:05:31.000Z"",1143626297387520000,792096589191852033,Fear,1.30939,92,219,0,0.021,0.024,85
ObjectId("5d257ef46b361d2564f96bc6"),362,22,""2019-06-25T21:03:55.000Z"",1143625896198152192,792096589191852033,Joy,1.30939,193,366,0,0.045,0.04,82
ObjectId("5d257ef46b361d2564f96bc7"),362,21,""2019-06-25T21:03:27.000Z"",1143625776815722496,792096589191852033,Fear,1.30939,94,225,0,0.022,0.025,78
ObjectId("5d257ef46b361d2564f96bc8"),362,20,""2019-06-25T21:03:05.000Z"",1143625684599767040,792096589191852033,Joy,1.30939,102,261,0,0.024,0.029,74
ObjectId("5d257ef46b361d2564f96bc9"),362,19,""2019-06-25T21:02:42.000Z"",1143625587354812416,792096589191852033,Fear,1.30939,86,207,0,0.02,0.023,71
ObjectId("5d257ef46b361d2564f96bca"),362,18,""2019-06-25T21:02:02.000Z"",1143625421990162432,792096589191852033,Joy,1.30939,99,231,0,0.023,0.025,67
ObjectId("5d257ef46b361d2564f96bcb"),362,17,""2019-06-25T20:58:41.000Z"",1143624577412501506,792096589191852033,Joy,1.30939,108,239,0,0.025,0.026,63
ObjectId("5d257ef46b361d2564f96bcc"),362,16,""2019-06-25T20:57:54.000Z"",1143624382209613824,792096589191852033,Fear,1.30939,80,239,0,0.019,0.026,60
ObjectId("5d257ef46b361d2564f96bcd"),362,15,""2019-06-25T20:57:30.000Z"",1143624281605038081,792096589191852033,Joy,1.30939,250,510,0,0.058,0.056,56
ObjectId("5d257ef46b361d2564f96bce"),362,14,""2019-06-25T20:56:54.000Z"",1143624130773651456,792096589191852033,Fear,1.30939,73,229,0,0.017,0.025,52
ObjectId("5d257ef46b361d2564f96bcf"),362,13,""2019-06-25T20:56:28.000Z"",1143624019347853313,792096589191852033,Fear,1.30939,83,214,0,0.019,0.023,49
ObjectId("5d257ef46b361d2564f96bd0"),362,12,""2019-06-25T20:55:49.000Z"",1143623857456087040,792096589191852033,Fear,1.30939,72,209,0,0.017,0.023,45
ObjectId("5d257ef46b361d2564f96bd1"),362,11,""2019-06-25T20:55:27.000Z"",1143623763478511616,792096589191852033,Fear,1.30939,74,204,0,0.017,0.022,41
ObjectId("5d257ef46b361d2564f96bd2"),362,10,""2019-06-25T20:54:53.000Z"",1143623621744586752,792096589191852033,Joy,1.30939,65,212,0,0.015,0.023,38
ObjectId("5d257ef46b361d2564f96bd3"),362,9,""2019-06-25T20:54:30.000Z"",1143623524663173120,792096589191852033,Joy,1.30939,104,260,0,0.024,0.028,34
ObjectId("5d257ef46b361d2564f96bd4"),362,8,""2019-06-25T20:53:08.000Z"",1143623182038925312,792096589191852033,Fear,1.30939,133,293,0,0.031,0.032,30
ObjectId("5d257ef46b361d2564f96bd5"),362,7,""2019-06-25T20:51:51.000Z"",1143622856938418177,792096589191852033,Joy,1.30939,109,261,0,0.025,0.029,27
ObjectId("5d257ef46b361d2564f96bd6"),362,6,""2019-06-25T20:51:21.000Z"",1143622730291412992,792096589191852033,Joy,1.30939,87,255,0,0.02,0.028,23
ObjectId("5d257ef46b361d2564f96bd7"),362,5,""2019-06-25T20:50:48.000Z"",1143622595083849729,792096589191852033,Joy,1.30939,108,304,0,0.025,0.033,19
ObjectId("5d257ef46b361d2564f96bd8"),362,4,""2019-06-25T20:50:22.000Z"",1143622484589072384,792096589191852033,Fear,1.30939,142,334,0,0.033,0.036,16
ObjectId("5d257ef46b361d2564f96bd9"),362,3,""2019-06-25T20:49:59.000Z"",1143622389135134720,792096589191852033,Fear,1.30939,151,329,0,0.035,0.036,12
ObjectId("5d257ef46b361d2564f96bda"),362,2,""2019-06-25T20:49:09.000Z"",1143622180623638528,792096589191852033,Fear,1.30939,138,354,0,0.032,0.039,8
ObjectId("5d257ef46b361d2564f96bdb"),362,1,""2019-06-25T20:48:47.000Z"",1143622085404581888,792096589191852033,Joy,1.30939,97,334,0,0.023,0.036,5
ObjectId("5d257ef46b361d2564f96bdc"),362,0,""2019-06-25T20:47:54.000Z"",1143621862175334400,792096589191852033,Joy,1.30939,1311,1674,0,0.305,0.183,1
ObjectId("5d257ef46b361d2564f96bdd"),363,28,""2018-01-13T22:19:12.000Z"",952304046811025408,311167475,Fear,0.87297,399,5111,0,0.007,0.029,100
ObjectId("5d257ef46b361d2564f96bde"),363,27,""2018-01-13T22:14:03.000Z"",952302751576461312,311167475,Fear,0.87297,231,1878,0,0.004,0.011,96
ObjectId("5d257ef46b361d2564f96bdf"),363,26,""2018-01-13T22:06:44.000Z"",952300912030216197,311167475,Joy,0.87297,263,2122,0,0.004,0.012,93
ObjectId("5d257ef46b361d2564f96be0"),363,25,""2018-01-13T05:14:25.000Z"",952046151422881792,311167475,Joy,0.87297,3465,16581,4,0.057,0.094,89
ObjectId("5d257ef46b361d2564f96be1"),363,24,""2018-01-13T05:13:51.000Z"",952046009550540800,311167475,Fear,0.87297,2986,10249,0,0.049,0.058,86
ObjectId("5d257ef46b361d2564f96be2"),363,23,""2018-01-13T05:13:12.000Z"",952045845691682817,311167475,Joy,0.87297,1354,6666,0,0.022,0.038,82
