_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo,user_puntaje_sigmo,user_verificado,log_total_rt,log_total_fav,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a67b6b361d34247c246d"),354,24,949024923493728256,Fear,0.8396,13,47,0,0.015,0.022,92,0.8396,false,1.146128035678238,1.6812412373755872,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c246e"),354,23,949024563450515457,Fear,0.8396,14,55,0,0.017,0.026,89,0.8396,false,1.1760912590556813,1.7481880270062005,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c246f"),354,22,949023981587390464,Fear,0.8396,23,69,0,0.027,0.033,85,0.8396,false,1.380211241711606,1.845098040014257,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2470"),354,21,949023649406824448,Surprise,0.8396,27,71,0,0.032,0.034,81,0.8396,false,1.4471580313422192,1.8573324964312685,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2471"),354,20,949023359798562816,Surprise,0.8396,19,56,0,0.022,0.026,77,0.8396,false,1.3010299956639813,1.7558748556724915,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2472"),354,19,949022904854958080,Joy,0.8396,23,58,0,0.027,0.027,73,0.8396,false,1.380211241711606,1.7708520116421442,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2473"),354,18,949022516223279104,Joy,0.8396,26,65,0,0.031,0.031,70,0.8396,false,1.4313637641589874,1.8195439355418688,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2474"),354,17,949021955499454465,Anger,0.8396,30,79,0,0.036,0.037,66,0.8396,false,1.4913616938342726,1.9030899869919435,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2475"),354,16,949021436475314182,Sadness,0.8396,33,86,0,0.039,0.041,62,0.8396,false,1.5314789170422551,1.9395192526186185,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2476"),354,15,949020949021646848,Joy,0.8396,81,123,0,0.096,0.058,58,0.8396,false,1.9138138523837167,2.093421685162235,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2477"),354,14,949020480400486403,Fear,0.8396,41,97,0,0.049,0.046,54,0.8396,false,1.6232492903979006,1.9912260756924949,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2478"),354,13,949019772305465344,Surprise,0.8396,27,76,0,0.032,0.036,50,0.8396,false,1.4471580313422192,1.8864907251724818,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2479"),354,12,949019169235849216,Joy,0.8396,15,56,0,0.018,0.026,47,0.8396,false,1.2041199826559248,1.7558748556724915,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c247a"),354,11,949018838817017857,Joy,0.8396,13,46,0,0.015,0.022,43,0.8396,false,1.146128035678238,1.6720978579357175,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c247b"),354,10,949018439712157696,Surprise,0.8396,18,65,0,0.021,0.031,39,0.8396,false,1.2787536009528289,1.8195439355418688,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c247c"),354,9,949017558254063617,Disgust,0.8396,19,56,0,0.022,0.026,35,0.8396,false,1.3010299956639813,1.7558748556724915,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c247d"),354,8,949017144192327680,Joy,0.8396,24,70,0,0.028,0.033,31,0.8396,false,1.3979400086720377,1.8512583487190752,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c247e"),354,7,949016795964497920,Joy,0.8396,20,66,0,0.024,0.031,28,0.8396,false,1.3222192947339193,1.8260748027008264,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c247f"),354,6,949016073155772416,Fear,0.8396,21,66,0,0.025,0.031,24,0.8396,false,1.3424226808222062,1.8260748027008264,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2480"),354,5,949015525425909762,Joy,0.8396,14,62,0,0.017,0.029,20,0.8396,false,1.1760912590556813,1.7993405494535817,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2481"),354,4,949014612455972871,Surprise,0.8396,30,75,0,0.036,0.035,16,0.8396,false,1.4913616938342726,1.8808135922807914,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2482"),354,3,949014217398603776,Surprise,0.8396,19,55,0,0.022,0.026,12,0.8396,false,1.3010299956639813,1.7481880270062005,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2483"),354,2,949013749616267266,Joy,0.8396,19,60,0,0.022,0.028,9,0.8396,false,1.3010299956639813,1.7853298350107671,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2484"),354,1,949013305129086977,Sadness,0.8396,19,57,0,0.022,0.027,5,0.8396,false,1.3010299956639813,1.7634279935629373,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2485"),354,0,949012915197304832,Joy,0.8396,222,359,0,0.263,0.169,1,0.8396,false,2.3483048630481607,2.5563025007672873,0.8,4.093316601204331
ObjectId("5d34a67b6b361d34247c2486"),360,27,998249826923024384,Joy,1.27649,1212,2786,0,0.059,0.067,100,1.27649,false,3.083860800866573,3.445136968713304,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2487"),360,26,998244963946254336,Joy,1.27649,886,1444,0,0.043,0.035,96,1.27649,false,2.9479236198317262,3.1598678470925665,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2488"),360,25,998244962809597959,Sadness,1.27649,666,1463,0,0.032,0.035,93,1.27649,false,2.824125833916549,3.165541076722373,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2489"),360,24,998244399330025472,Joy,1.27649,612,1277,0,0.03,0.031,89,1.27649,false,2.787460474518415,3.1065308538223815,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c248a"),360,23,998244397304172544,Joy,1.27649,416,971,0,0.02,0.023,85,1.27649,false,2.6201360549737576,2.9876662649262746,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c248b"),360,22,998243847976161285,Fear,1.27649,577,1278,0,0.028,0.031,82,1.27649,false,2.761927838420529,3.106870544478654,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c248c"),360,21,998243436850491392,Joy,1.27649,718,1337,0,0.035,0.032,78,1.27649,false,2.8567288903828825,3.1264561134318045,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c248d"),360,20,998243435047018497,Surprise,1.27649,472,1068,0,0.023,0.026,74,1.27649,false,2.6748611407378116,3.028977705208778,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c248e"),360,19,998242761890586624,Joy,1.27649,519,1206,0,0.025,0.029,71,1.27649,false,2.716003343634799,3.081707270097349,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c248f"),360,18,998242760233771008,Joy,1.27649,667,1317,0,0.032,0.032,67,1.27649,false,2.824776462475546,3.119915410257991,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2490"),360,17,998242758572806145,Surprise,1.27649,485,1105,0,0.023,0.026,63,1.27649,false,2.6866362692622934,3.0437551269686796,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2491"),360,16,998242756886745091,Surprise,1.27649,449,1046,0,0.022,0.025,60,1.27649,false,2.6532125137753435,3.0199466816788423,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2492"),360,15,998242755104079873,Disgust,1.27649,450,1075,0,0.022,0.026,56,1.27649,false,2.6541765418779604,3.0318122713303706,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2493"),360,14,998242752822431744,Surprise,1.27649,490,1118,0,0.024,0.027,52,1.27649,false,2.6910814921229687,3.04883008652835,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2494"),360,13,998242751253643264,Joy,1.27649,578,1193,0,0.028,0.029,49,1.27649,false,2.762678563727436,3.0770043267933502,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2495"),360,12,998242748867268609,Joy,1.27649,519,1163,0,0.025,0.028,45,1.27649,false,2.716003343634799,3.06595298031387,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2496"),360,11,998242747541794816,Fear,1.27649,668,1443,0,0.032,0.035,41,1.27649,false,2.8254261177678233,3.1595671932336202,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2497"),360,10,998242744807063552,Anger,1.27649,565,1263,0,0.027,0.03,38,1.27649,false,2.7528164311882715,3.1017470739463664,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2498"),360,9,998242742118514689,Fear,1.27649,846,1723,0,0.041,0.041,34,1.27649,false,2.9278834103307068,3.236537261488694,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c2499"),360,8,998242740197609472,Surprise,1.27649,472,1088,0,0.023,0.026,30,1.27649,false,2.6748611407378116,3.037027879755775,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c249a"),360,7,998242738167603201,Surprise,1.27649,477,1087,0,0.023,0.026,27,1.27649,false,2.6794278966121188,3.036628895362161,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c249b"),360,6,998242735642546176,Joy,1.27649,593,1260,0,0.029,0.03,23,1.27649,false,2.7737864449811935,3.1007150865730817,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c249c"),360,5,998242734619152384,Joy,1.27649,587,1391,0,0.028,0.033,19,1.27649,false,2.7693773260761385,3.1436392352745433,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c249d"),360,4,998242733415370752,Joy,1.27649,637,1495,0,0.031,0.036,16,1.27649,false,2.8048206787211623,3.1749315935284423,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c249e"),360,3,998242731167289346,Joy,1.27649,583,1290,0,0.028,0.031,12,1.27649,false,2.7664128471123997,3.1109262422664203,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c249f"),360,2,998242717934280704,Surprise,1.27649,727,1469,0,0.035,0.035,8,1.27649,false,2.862131379313037,3.167317334748176,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c24a0"),360,1,998242713035268096,Joy,1.27649,650,1520,0,0.031,0.036,5,1.27649,false,2.813580988568192,3.182129214052998,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c24a1"),360,0,998242710824869888,Surprise,1.27649,4140,5822,0,0.2,0.14,1,1.27649,false,3.617105230502378,3.7651467901080253,1.3,5.09702117816689
ObjectId("5d34a67b6b361d34247c24a2"),365,28,939666594665508865,Fear,1.04661,176,246,0,0.062,0.049,100,1.04661,false,2.247973266361807,2.392696953259666,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a3"),365,27,939661427614322688,Surprise,1.04661,268,359,0,0.095,0.072,96,1.04661,false,2.429752280002408,2.5563025007672873,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a4"),365,26,939660260226281472,Joy,1.04661,81,231,0,0.029,0.046,93,1.04661,false,1.9138138523837167,2.3654879848909,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a5"),365,25,939659457025466368,Fear,1.04661,61,175,0,0.022,0.035,89,1.04661,false,1.792391689498254,2.24551266781415,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a6"),365,24,939658696551993345,Joy,1.04661,109,177,0,0.039,0.036,86,1.04661,false,2.041392685158225,2.250420002308894,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a7"),365,23,939658425360879617,Anger,1.04661,87,165,0,0.031,0.033,82,1.04661,false,1.9444826721501687,2.220108088040055,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a8"),365,22,939658245601484802,Joy,1.04661,71,131,0,0.025,0.026,79,1.04661,false,1.8573324964312685,2.12057393120585,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24a9"),365,21,939658037345898497,Joy,1.04661,109,159,0,0.039,0.032,75,1.04661,false,2.041392685158225,2.2041199826559246,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24aa"),365,20,939657856839798786,Joy,1.04661,71,143,0,0.025,0.029,72,1.04661,false,1.8573324964312685,2.1583624920952498,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24ab"),365,19,939657756142919680,Joy,1.04661,71,137,0,0.025,0.028,68,1.04661,false,1.8573324964312685,2.1398790864012365,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24ac"),365,18,939657509429829634,Surprise,1.04661,80,142,0,0.028,0.029,65,1.04661,false,1.9084850188786497,2.155336037465062,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24ad"),365,17,939657415515099138,Fear,1.04661,73,147,0,0.026,0.03,61,1.04661,false,1.8692317197309762,2.1702617153949575,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24ae"),365,16,939657201370779648,Joy,1.04661,61,133,0,0.022,0.027,58,1.04661,false,1.792391689498254,2.1271047983648077,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24af"),365,15,939657106172588032,Joy,1.04661,48,117,0,0.017,0.023,54,1.04661,false,1.6901960800285136,2.0718820073061255,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b0"),365,14,939656902530797568,Fear,1.04661,56,121,0,0.02,0.024,50,1.04661,false,1.7558748556724915,2.0863598306747484,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b1"),365,13,939656835212173312,Fear,1.04661,60,118,0,0.021,0.024,47,1.04661,false,1.7853298350107671,2.0755469613925306,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b2"),365,12,939656651623321600,Fear,1.04661,72,134,0,0.026,0.027,43,1.04661,false,1.863322860120456,2.130333768495006,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b3"),365,11,939656529627709445,Surprise,1.04661,116,182,0,0.041,0.037,40,1.04661,false,2.0681858617461617,2.2624510897304293,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b4"),365,10,939656427232260097,Joy,1.04661,78,157,0,0.028,0.032,36,1.04661,false,1.8976270912904414,2.1986570869544226,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b5"),365,9,939656209325584384,Fear,1.04661,91,163,0,0.032,0.033,33,1.04661,false,1.9637878273455553,2.214843848047698,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b6"),365,8,939656151012204546,Joy,1.04661,59,129,0,0.021,0.026,29,1.04661,false,1.7781512503836436,2.113943352306837,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b7"),365,7,939656004580540416,Joy,1.04661,72,138,0,0.026,0.028,26,1.04661,false,1.863322860120456,2.143014800254095,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b8"),365,6,939655801253359617,Joy,1.04661,139,189,0,0.049,0.038,22,1.04661,false,2.146128035678238,2.278753600952829,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24b9"),365,5,939655738292568064,Fear,1.04661,88,166,0,0.031,0.033,19,1.04661,false,1.9493900066449128,2.2227164711475833,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24ba"),365,4,939655578766454784,Joy,1.04661,68,148,0,0.024,0.03,15,1.04661,false,1.8388490907372552,2.173186268412274,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24bb"),365,3,939655449913290754,Joy,1.04661,64,134,0,0.023,0.027,12,1.04661,false,1.8129133566428555,2.130333768495006,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24bc"),365,2,939655166281863169,Joy,1.04661,110,183,0,0.039,0.037,8,1.04661,false,2.0453229787866576,2.2648178230095364,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24bd"),365,1,939654960417067008,Joy,1.04661,68,158,0,0.024,0.032,5,1.04661,false,1.8388490907372552,2.2013971243204513,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24be"),365,0,939654751477788672,Joy,1.04661,311,397,0,0.11,0.08,1,1.04661,false,2.494154594018443,2.5998830720736876,1,4.709829433186508
ObjectId("5d34a67b6b361d34247c24bf"),367,29,1029792494853214208,Joy,0.88689,7,98,0,0.043,0.066,100,0.88689,false,0.9030899869919435,1.99563519459755,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c0"),367,28,1029792282734669824,Joy,0.88689,1,36,0,0.006,0.024,97,0.88689,false,0.3010299956639812,1.568201724066995,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c1"),367,27,1029791915066228744,Joy,0.88689,2,51,0,0.012,0.034,93,0.88689,false,0.47712125471966244,1.7160033436347992,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c2"),367,26,1029791635385798656,Joy,0.88689,6,61,0,0.037,0.041,90,0.88689,false,0.8450980400142568,1.792391689498254,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c3"),367,25,1029791412194344965,Joy,0.88689,2,46,0,0.012,0.031,86,0.88689,false,0.47712125471966244,1.6720978579357175,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c4"),367,24,1029791210754453507,Joy,0.88689,3,78,0,0.018,0.053,83,0.88689,false,0.6020599913279624,1.8976270912904414,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c5"),367,23,1029790976297132034,Joy,0.88689,2,82,0,0.012,0.055,80,0.88689,false,0.47712125471966244,1.919078092376074,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c6"),367,22,1029790785041051649,Joy,0.88689,2,37,0,0.012,0.025,76,0.88689,false,0.47712125471966244,1.5797835966168101,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c7"),367,21,1029790374406090753,Fear,0.88689,3,62,0,0.018,0.042,73,0.88689,false,0.6020599913279624,1.7993405494535817,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c8"),367,20,1029790121212751877,Joy,0.88689,2,49,0,0.012,0.033,69,0.88689,false,0.47712125471966244,1.6989700043360187,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24c9"),367,19,1029789865121079297,Joy,0.88689,5,67,0,0.03,0.045,66,0.88689,false,0.7781512503836436,1.8325089127062364,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24ca"),367,18,1029789633008361472,Joy,0.88689,1,38,0,0.006,0.026,62,0.88689,false,0.3010299956639812,1.591064607026499,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24cb"),367,17,1029789419375681536,Joy,0.88689,2,23,0,0.012,0.015,59,0.88689,false,0.47712125471966244,1.380211241711606,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24cc"),367,16,1029789126013284352,Joy,0.88689,3,42,0,0.018,0.028,56,0.88689,false,0.6020599913279624,1.6334684555795864,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24cd"),367,15,1029788618460725253,Joy,0.88689,2,36,0,0.012,0.024,52,0.88689,false,0.47712125471966244,1.568201724066995,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24ce"),367,14,1029788175110160384,Sadness,0.88689,7,70,0,0.043,0.047,49,0.88689,false,0.9030899869919435,1.8512583487190752,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24cf"),367,13,1029787837552623617,Fear,0.88689,3,47,0,0.018,0.032,45,0.88689,false,0.6020599913279624,1.6812412373755872,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d0"),367,12,1029787481875595265,Joy,0.88689,1,16,0,0.006,0.011,42,0.88689,false,0.3010299956639812,1.2304489213782739,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d1"),367,11,1029787291835936770,Joy,0.88689,1,18,0,0.006,0.012,39,0.88689,false,0.3010299956639812,1.2787536009528289,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d2"),367,10,1029787015229919233,Joy,0.88689,1,18,0,0.006,0.012,35,0.88689,false,0.3010299956639812,1.2787536009528289,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d3"),367,9,1029786738787528704,Joy,0.88689,1,27,0,0.006,0.018,32,0.88689,false,0.3010299956639812,1.4471580313422192,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d4"),367,8,1029786513842860033,Joy,0.88689,1,41,0,0.006,0.028,28,0.88689,false,0.3010299956639812,1.6232492903979006,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d5"),367,7,1029786307302699009,Joy,0.88689,1,32,0,0.006,0.022,25,0.88689,false,0.3010299956639812,1.5185139398778875,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d6"),367,6,1029785987956789248,Anger,0.88689,2,47,0,0.012,0.032,21,0.88689,false,0.47712125471966244,1.6812412373755872,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d7"),367,5,1029785674432618497,Joy,0.88689,1,14,0,0.006,0.009,18,0.88689,false,0.3010299956639812,1.1760912590556813,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d8"),367,4,1029785397155586048,Joy,0.88689,4,23,0,0.024,0.015,15,0.88689,false,0.6989700043360189,1.380211241711606,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24d9"),367,3,1029784921735221248,Sadness,0.88689,2,25,0,0.012,0.017,11,0.88689,false,0.47712125471966244,1.414973347970818,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24da"),367,2,1029784652029075456,Joy,0.88689,1,17,0,0.006,0.011,8,0.88689,false,0.3010299956639812,1.255272505103306,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24db"),367,1,1029784357899264000,Sadness,0.88689,1,16,0,0.006,0.011,4,0.88689,false,0.3010299956639812,1.2304489213782739,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24dc"),367,0,1029784097869193216,Joy,0.88689,93,266,0,0.567,0.179,1,0.88689,false,1.9731278535996986,2.4265112613645754,0.9,3.924692703020186
ObjectId("5d34a67b6b361d34247c24dd"),373,31,947228485193535488,Joy,0.84982,42,88,0,0.021,0.028,100,0.84982,false,1.6334684555795864,1.9493900066449128,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24de"),373,30,947227385778376705,Joy,0.84982,34,56,0,0.017,0.018,97,0.84982,false,1.5440680443502757,1.7558748556724915,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24df"),373,29,947226741071908864,Joy,0.84982,30,46,0,0.015,0.015,94,0.84982,false,1.4913616938342726,1.6720978579357175,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e0"),373,28,947226150329290753,Joy,0.84982,36,50,0,0.018,0.016,90,0.84982,false,1.568201724066995,1.7075701760979363,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e1"),373,27,947224870164811776,Joy,0.84982,38,53,0,0.019,0.017,87,0.84982,false,1.591064607026499,1.7323937598229686,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e2"),373,26,947224592535474178,Fear,0.84982,67,68,0,0.034,0.022,84,0.84982,false,1.8325089127062364,1.8388490907372552,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e3"),373,25,947224235528908800,Joy,0.84982,44,70,0,0.022,0.022,81,0.84982,false,1.6532125137753437,1.8512583487190752,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e4"),373,24,947223014713757697,Surprise,0.84982,29,50,0,0.015,0.016,78,0.84982,false,1.4771212547196624,1.7075701760979363,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e5"),373,23,947222712249913345,Fear,0.84982,55,76,0,0.028,0.024,74,0.84982,false,1.7481880270062005,1.8864907251724818,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e6"),373,22,947221908885524480,Joy,0.84982,30,54,0,0.015,0.017,71,0.84982,false,1.4913616938342726,1.7403626894942439,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e7"),373,21,947221613254250497,Joy,0.84982,40,66,0,0.02,0.021,68,0.84982,false,1.6127838567197355,1.8260748027008264,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e8"),373,20,947221143731261440,Disgust,0.84982,42,66,0,0.021,0.021,65,0.84982,false,1.6334684555795864,1.8260748027008264,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24e9"),373,19,947220857268723713,Fear,0.84982,25,55,0,0.013,0.017,62,0.84982,false,1.414973347970818,1.7481880270062005,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24ea"),373,18,947220278882570242,Joy,0.84982,38,98,0,0.019,0.031,58,0.84982,false,1.591064607026499,1.99563519459755,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24eb"),373,17,947219001712742401,Sadness,0.84982,44,74,0,0.022,0.023,55,0.84982,false,1.6532125137753437,1.8750612633917,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24ec"),373,16,947218734015533056,Joy,0.84982,77,118,0,0.039,0.037,52,0.84982,false,1.8920946026904804,2.0755469613925306,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24ed"),373,15,947218381366878208,Joy,0.84982,61,98,0,0.031,0.031,49,0.84982,false,1.792391689498254,1.99563519459755,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24ee"),373,14,947217185772097536,Joy,0.84982,31,64,0,0.016,0.02,46,0.84982,false,1.505149978319906,1.8129133566428555,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24ef"),373,13,947216442700771328,Joy,0.84982,47,75,0,0.024,0.024,43,0.84982,false,1.6812412373755872,1.8808135922807914,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f0"),373,12,947214146914971648,Joy,0.84982,46,87,0,0.023,0.028,39,0.84982,false,1.6720978579357175,1.9444826721501687,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f1"),373,11,947214143945404416,Fear,0.84982,57,93,0,0.029,0.029,36,0.84982,false,1.7634279935629373,1.9731278535996986,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f2"),373,10,947214130460717057,Surprise,0.84982,68,117,0,0.034,0.037,33,0.84982,false,1.8388490907372552,2.0718820073061255,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f3"),373,9,947214118838251526,Disgust,0.84982,53,127,0,0.027,0.04,30,0.84982,false,1.7323937598229686,2.1072099696478683,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f4"),373,8,947214115642232833,Fear,0.84982,41,80,0,0.021,0.025,27,0.84982,false,1.6232492903979006,1.9084850188786497,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f5"),373,7,947214108042153984,Joy,0.84982,38,73,0,0.019,0.023,23,0.84982,false,1.591064607026499,1.8692317197309762,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f6"),373,6,947214094280613888,Joy,0.84982,60,97,0,0.03,0.031,20,0.84982,false,1.7853298350107671,1.9912260756924949,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f7"),373,5,947214092355416064,Joy,0.84982,34,63,0,0.017,0.02,17,0.84982,false,1.5440680443502757,1.806179973983887,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f8"),373,4,947214090015051777,Surprise,0.84982,30,63,0,0.015,0.02,14,0.84982,false,1.4913616938342726,1.806179973983887,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24f9"),373,3,947214087494217728,Fear,0.84982,27,57,0,0.014,0.018,11,0.84982,false,1.4471580313422192,1.7634279935629373,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24fa"),373,2,947214082318495746,Joy,0.84982,43,76,0,0.022,0.024,7,0.84982,false,1.6434526764861874,1.8864907251724818,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24fb"),373,1,947214080770703360,Joy,0.84982,59,117,0,0.03,0.037,4,0.84982,false,1.7781512503836436,2.0718820073061255,0.8,4.804841099611673
ObjectId("5d34a67b6b361d34247c24fc"),373,0,947214077725691904,Surprise,0.84982,613,778,4,0.31,0.247,1,0.84982,false,2.788168371141168,2.8915374576725643,0.8,4.804841099611673
